정류소아이디,정류소명,경도,위도,위치정보(주변설명),데이터 기준일자
405002528,첨단로 국제대학교,126.572637,33.441078,,2022-11-01
405002194,첨단로8길,126.572123,33.443942,,2022-11-01
405002193,첨단로8길,126.571961,33.443936,,2022-11-01
406000328,청소년문화의집,126.56405,33.250883,24시 뼈다귀탕 앞,2022-11-01
406000327,청소년문화의집,126.56505,33.250433,서귀포시 청소년 문화의 집 앞,2022-11-01
405001782,청소년수련원,126.238626,33.377568,라온프라이빗 CC 앞,2022-11-01
405001702,청소년수련원,126.619208,33.454253,명도암유스호스텔 좌측,2022-11-01
405001699,청소년수련원,126.618742,33.454567,한라경찰수련원 건너편,2022-11-01
405001783,청소년수련원,126.238824,33.376844,청소년수련원입구 이정표 좌측,2022-11-01
405001018,청수리,126.244462,33.321211,수룡동 방향,2022-11-01
405000879,청수리,126.258317,33.30685,청수동8길 입구,2022-11-01
405000878,청수리,126.25842,33.306915,,2022-11-01
405001017,청수리,126.244566,33.321141,저청중학교 방향,2022-11-01
405002247,청수리사거리,126.245075,33.321736,,2022-11-01
405002248,청수리사거리,126.24512,33.321643,,2022-11-01
405001730,청수리웃동네,126.245973,33.319892,제주우리집펜션 앞,2022-11-01
405001731,청수리웃동네,126.245922,33.319858,제주우리집펜션 맞은편,2022-11-01
405000876,청수리평화동,126.259333,33.30955, 월광동 방향.쉼터방향,2022-11-01
405002023,청수마을회관,126.247628,33.318119,,2022-11-01
405002022,청수마을회관,126.247619,33.318326,,2022-11-01
405001771,청용사,126.330905,33.441916,납읍리 사무소 방향,2022-11-01
405001770,청용사,126.330942,33.441825,원동입구,2022-11-01
405001924,청화마을 입구,126.430229,33.456083,청화마을입구 맞은편,2022-11-01
405000637,청화마을 입구,126.430119,33.456139,세인건설기계좌측,2022-11-01
405001831," 청화마을입구,진밭동네",126.426962,33.458976,비닐하우스 앞,2022-11-01
405001830," 청화마을입구,진밭동네",126.4268,33.459071,,2022-11-01
405001978,체오름,126.761373,33.474256,,2022-11-01
405001979,체오름,126.761492,33.474035,,2022-11-01
406001819,체육공원입구,126.608309,33.274072,,2022-11-01
406001820,체육공원입구,126.60846,33.274151,,2022-11-01
405000272,초낭가름,126.598399,33.488998,진목2길 입구,2022-11-01
405000273,초낭가름,126.598813,33.489351,,2022-11-01
405001220,초록마을,126.2856,33.440983, 초록마을 아파트단지 앞.귀덕새마을금고 방향,2022-11-01
405001384,초록마을,126.646153,33.470741,남조로검문소 방향,2022-11-01
405001219,초록마을,126.286667,33.441183,제주시방향(사동복지회관방향),2022-11-01
405002474,초록마을,126.644464,33.474414,,2022-11-01
405002473,초록마을,126.644375,33.474345,,2022-11-01
405001372,초록마을,126.64496,33.471199,전원마을 방향,2022-11-01
406001934,최남단체험감귤농장,126.693971,33.289695,,2022-11-01
406001933,최남단체험감귤농장,126.693745,33.289841,,2022-11-01
406000970,추사유배지,126.278882,33.2491,인성리방향 쉼터 앞,2022-11-01
406001860,추사유배지,126.279054,33.249106,,2022-11-01
405001560,축산진흥원입구,126.487441,33.446856,축산진흥원 입구 앞,2022-11-01
405001559,축산진흥원입구,126.487556,33.446912,축산진흥원 입구 맞은편,2022-11-01
405000417,충혼묘지,126.6492,33.541567,한라종합기계 좌측,2022-11-01
405000416,충혼묘지,126.649833,33.541917,주암주택방향,2022-11-01
406001982,충혼묘지,126.570019,33.307536,,2022-11-01
406001212,충혼묘지광장,126.570477,33.307708,충혼묘지 종점 3거리 광장,2022-11-01
406001977,충혼묘지광장,126.568264,33.307668,,2022-11-01
406000289,측골,126.583283,33.267317,서귀포 농협 유통사업소,2022-11-01
406000288,측골,126.583317,33.267183,토평주유소 좌측,2022-11-01
406001910,치유의숲,126.530439,33.290527,,2022-11-01
406001954,칠낭궤,126.878253,33.439488,,2022-11-01
406001953,칠낭궤,126.87723,33.439543,,2022-11-01
406001712,칠십리 음식특화거리,126.569141,33.244098,,2022-11-01
405001955,칠전동,126.194433,33.297683,칠전동민회관앞,2022-11-01
405000891,칠전동,126.19465,33.297733,고산리방향,2022-11-01
406000267,칡오름,126.607633,33.282733,성광영농조합 맞은편,2022-11-01
406000266,칡오름,126.607767,33.282951,성광영농조합 앞,2022-11-01
405002603,칡오름 입구,126.607068,33.484766,,2022-11-01
405002233,카라반공원,126.782784,33.464439,,2022-11-01
405002234,카라반공원,126.783067,33.464642,,2022-11-01
405001622,카카오,126.571309,33.451164,다음카카오앞,2022-11-01
406000343,칼호텔,126.577867,33.247967,,2022-11-01
406000169,칼호텔,126.578235,33.248026,보목마을 입구 표식 건너편,2022-11-01
406000004,캐슬렉스골프클럽,126.355428,33.337353, 저지.금악 방면.골프장 입구,2022-11-01
406000003,캐슬렉스골프클럽,126.356267,33.339051,평화로,2022-11-01
405000129,케이티앤지,126.485355,33.482077,메르헨하우스 좌측,2022-11-01
406000315,켄싱턴리조트 악근천,126.490433,33.2344,제주누리 농산물직판장 우측,2022-11-01
406000316,켄싱턴리조트 악근천,126.490826,33.234618,제주연탄구이 좌측,2022-11-01
406000482,켄싱턴리조트 중문점입구,126.41022,33.250245, 롯데호텔 앞쪽.세븐일레븐 건너편,2022-11-01
406001899,코아루푸르나임아파트,126.33006,33.248595,,2022-11-01
406001771,크라운골프연습장,126.803088,33.339656,,2022-11-01
406001770,크라운골프연습장,126.802898,33.339791,,2022-11-01
405002382,크라운빌리지,126.73037,33.491262,,2022-11-01
405002383,크라운빌리지,126.731595,33.490273,,2022-11-01
405000649,큰구릉내,126.415426,33.487072, 관전동방향.신장원 맞은편,2022-11-01
405000047,큰구릉내,126.413533,33.48655, 하귀방향.GS25시 가기전.하나로마트 방향,2022-11-01
405002427,큰물도,126.389519,33.488676,,2022-11-01
405002428,큰물도,126.389456,33.488601,,2022-11-01
406000406,큰솔동산,126.431851,33.247423,단독주택 21호 앞,2022-11-01
406000407,큰솔동산,126.431745,33.247396,대포감리교회 앞,2022-11-01
406001203,탄산온천,126.298085,33.250453,덕수초등 방향,2022-11-01
406001294,탄산온천,126.297491,33.250576,안성리 방향,2022-11-01
405002097,탐라광장,126.528389,33.513825,,2022-11-01
405002096,탐라광장,126.528611,33.514398,,2022-11-01
405001503,탐라교육원,126.532777,33.425875,탐라교육원 입구 좌측,2022-11-01
405001149,탐라도뚜리농장,126.642383,33.502367,감귤농협거점산지유통센터앞,2022-11-01
405001150,탐라도뚜리농장,126.641919,33.502134,감귤농협제5유통센터 건너편,2022-11-01
405002212,탐라도서관,126.477589,33.477538,,2022-11-01
405000456,탐라도서관,126.477406,33.47756,아띠마루 건너편,2022-11-01
405001176,탐라승마장,126.716819,33.433622,탐라승마장 앞,2022-11-01
405001175,탐라승마장,126.7178,33.43405,중앙목장 입구 우측,2022-11-01
405000170,탐라장애인 종합복지관,126.525625,33.500228,아름다운피부과 우측,2022-11-01
405000171,탐라장애인 종합복지관,126.525833,33.500017,안경아카데미 앞,2022-11-01
405001676,탐라중학교,126.545525,33.491117,탐라중학교 앞,2022-11-01
405002074,탐라중학교 입구,126.543843,33.491367,,2022-11-01
405002073,탐라중학교 입구,126.543944,33.490856,,2022-11-01
405001675,탐라중학교/샤인학원,126.545303,33.49075,제주영롱육가공 우측,2022-11-01
405002236,탑동광장(제주해변공연장/시티투어),126.522494,33.517465,,2022-11-01
405000115,탑동입구,126.524668,33.515313,탑팔레스호텔 앞,2022-11-01
405000116,탑동입구,126.524825,33.515853,남양통닭 우측,2022-11-01
405000114,탑동푸른쉼터,126.527116,33.516562,죠스떡볶이 탑동점 앞,2022-11-01
406001839,탕근동산,126.624898,33.29787,,2022-11-01
406001838,탕근동산,126.625156,33.297936,,2022-11-01
406001010,태흥3리,126.760833,33.295683, 태흥3리리사무소방향.송림낚시편의점 앞,2022-11-01
406001008,태흥3리사무소,126.757833,33.293583,태흥2리 방향,2022-11-01
406001009,태흥3리사무소,126.759183,33.294367, 태흥3리복지회관 좌측.신흥1리 방향,2022-11-01
406001144,태흥목장,126.684867,33.3798,태흥목장입구 우측,2022-11-01
406001113,태흥목장,126.685012,33.379279,태흥목장입구 맞은편,2022-11-01
406001004,태흥초등학교,126.745012,33.286351,태흥1리 방향,2022-11-01
406001258," 테디밸리 골프앤리조트,헬로키티 아일랜드",126.351198,33.291896,테디벨리골프앤리조트 앞,2022-11-01
406001265," 테디밸리 골프앤리조트,헬로키티 아일랜드",126.35151,33.291775, 테디벨리골프앤리조트 맞은편.헬로키디,2022-11-01
405001839,테왓동네,126.243166,33.318998,청수리방면 승차대,2022-11-01
405001840,테왓동네,126.242975,33.319004,,2022-11-01
406000615,토산1리 노인회관앞,126.770165,33.329772,토산1리방향,2022-11-01
406000762,토산1리 노인회관앞,126.7704,33.329633, 웃토산게스트하우스 입구 좌측.가시리 방향,2022-11-01
406000616,토산1리 리사무소,126.766344,33.326058,,2022-11-01
406000764,토산1리 리사무소앞,126.765823,33.326082,토산1리 마을회관 건너편,2022-11-01
406001816,토산1리 송천교,126.761417,33.324315,,2022-11-01
406001815,토산1리 송천교,126.761339,33.324496,,2022-11-01
406000760,토산1리 운동장,126.76894,33.332828,신흥2리방향,2022-11-01
406000761,토산1리 운동장입구,126.769099,33.332671,가시리 방향,2022-11-01
406001851,토산2리사무소,126.779692,33.308664,,2022-11-01
406001020,토산관광지구입구,126.786567,33.307376,신흥리방향,2022-11-01
406001021,토산관광지구입구,126.78666,33.307132,꿈에본꽃돼지 좌측,2022-11-01
406000763,토산보건소 동쪽,126.76815,33.327483, 신흥2리 방향.창고앞,2022-11-01
406001155,토산보건진료소,126.767508,33.326483,보건진료소 좌측,2022-11-01
406000648,토산초등학교,126.777033,33.309867,토산중아로 46번길 입구(반사경),2022-11-01
406000647,토산초등학교,126.776902,33.310073,토산중앙로46번길 1 맞은편,2022-11-01
406001388,토산초등학교 후문,126.776416,33.311701,토산중아로 71건너편,2022-11-01
406000646,토산초등학교 후문,126.776483,33.31185,토산초등학교 후문입구 맞은편,2022-11-01
406000181,토평 보목입구,126.590617,33.25875,보목천 간판 앞,2022-11-01
406000304,토평마을회관/서귀포교육지원청,126.5898,33.271917,토평동문화의집 앞,2022-11-01
406000306,토평마을회관/서귀포교육지원청,126.58975,33.270533,서귀포시교육지원청 앞,2022-11-01
406000276,토평반석타운,126.594323,33.271146,반석타운입구 맞은편,2022-11-01
406000277,토평반석타운,126.59375,33.270533,반석타운입구 좌측,2022-11-01
406001592,토평사거리,126.585204,33.268811,,2022-11-01
406001593,토평사거리,126.585582,33.268827,,2022-11-01
406000279,토평초등학교,126.588883,33.268,이조삼계탕 좌측,2022-11-01
406000278,토평초등학교,126.59055,33.268067,제남마트 좌측,2022-11-01
406001682,통물,126.531451,33.248025,,2022-11-01
406001683,통물,126.531148,33.247675,,2022-11-01
405001879,틀라목,126.676963,33.500972,그린화학 맞은편,2022-11-01
405001878,틀라목,126.677535,33.500762,그린화학 우측,2022-11-01
406000386,파라다이스호텔입구,126.57692,33.247533,호텔입구 맞은편 우측,2022-11-01
406000385,파라다이스호텔입구,126.577004,33.247453,호텔입구,2022-11-01
406000393,파르나스호텔,126.405794,33.245109,하얏트호텔 로비 입구 좌측,2022-11-01
406000413,파인힐호텔,126.56464,33.241119,파인힐호텔 맞은편,2022-11-01
406000417,파인힐호텔,126.56453,33.241221,파인힐호텔 우측,2022-11-01
405001262,판포리,126.200251,33.364804,판포리 상동 방향,2022-11-01
405001263,판포리,126.199267,33.364567,메가리조트 앞,2022-11-01
405000981,판포리 상동,126.204191,33.367678,애월 119센터,2022-11-01
405001261,판포리 상동,126.204517,33.367653,월령리 방향,2022-11-01
405001740,편백숲마을,126.661389,33.46094,카우보이승마장건너편,2022-11-01
405000808,평대,126.839121,33.528609,효도뷔페건너편,2022-11-01
405001318,평대리 앞거리,126.839006,33.528785,효도뷔페앞,2022-11-01
405002478,평대리 웃가름,126.834878,33.520489,,2022-11-01
405002479,평대리 웃가름,126.834967,33.5202,,2022-11-01
405001314,평대리동동,126.849792,33.524407,한동리 방향,2022-11-01
405001315,평대리동동,126.849679,33.524215,일주동로3088 우측,2022-11-01
405001317,평대리사무소,126.842334,33.528283,평대리 경로당 좌측,2022-11-01
405001316,평대리사무소,126.843394,33.527872,리사무소 건너편 좌측,2022-11-01
405001321,평대리서동,126.837627,33.530785,평대주유소 건너편,2022-11-01
405001322,평대리서동,126.837327,33.530724,평대주유소 앞,2022-11-01
405002351,평대마장,126.815608,33.500754,,2022-11-01
405002352,평대마장,126.815836,33.500679,,2022-11-01
405001319,평대초등학교,126.839239,33.529455,세븐일레븐 좌측,2022-11-01
405001320,평대초등학교,126.838957,33.529283,감비나무펜션 좌측,2022-11-01
406000400,평생학습관,126.558068,33.249504,KCC인테리어 우측,2022-11-01
406000460,평생학습관,126.558005,33.249604,우르틀독서실 건너편,2022-11-01
406000299,평안전문요양원,126.588267,33.280683,단독주택 167호 앞,2022-11-01
406000298,평안전문요양원,126.588446,33.281353,평안전문요양원 앞,2022-11-01
406000777,평지동,126.226467,33.280783,신평리 방향,2022-11-01
406000778,평지동,126.226452,33.281143,2980-2호 단독주택 우측,2022-11-01
406000779,평지동 옹기박물관,126.223817,33.282167,신평리방향,2022-11-01
406000630,평지동 옹기박물관,126.223497,33.282426,무영로254번길7건물앞,2022-11-01
405000875,평화동,126.259433,33.309517,청수동7길 입구,2022-11-01
405001864,평화동 회관,126.253551,33.307042,평화박물관입구 방면 승차대,2022-11-01
405001865,평화동 회관,126.25357,33.307359,,2022-11-01
405000529,평화로 광령1리입구,126.441794,33.455805,지성요양원앞,2022-11-01
